member	context	faction
3k_main_campaign_group_member_governor_independence_trigger_jiaozhi_separatists	owner	3k_main_faction_jiaozhi_separatists
3k_main_campaign_group_member_governor_independence_trigger_jiaozhi	owner	3k_main_faction_jiaozhi
3k_main_campaign_group_member_governor_independence_trigger_jincheng_separatists	owner	3k_main_faction_jincheng_separatists
3k_main_campaign_group_member_governor_independence_trigger_jincheng	owner	3k_main_faction_jincheng
3k_main_campaign_group_member_governor_independence_trigger_jingzhou_separatists	owner	3k_main_faction_jingzhou_separatists
3k_main_campaign_group_member_governor_independence_trigger_jingzhou	owner	3k_main_faction_jingzhou
3k_main_campaign_group_member_governor_independence_trigger_kong_rong_separatists	owner	3k_main_faction_kong_rong_separatists
3k_main_campaign_group_member_governor_independence_trigger_kong_rong	owner	3k_main_faction_kong_rong
3k_main_campaign_group_member_governor_independence_trigger_kong_zhou_separatists	owner	3k_main_faction_kong_zhou_separatists
3k_main_campaign_group_member_governor_independence_trigger_kong_zhou	owner	3k_main_faction_kong_zhou
3k_main_campaign_group_member_governor_independence_trigger_kuaiji_separatists	owner	3k_main_faction_kuaiji_separatists
3k_main_campaign_group_member_governor_independence_trigger_kuaiji	owner	3k_main_faction_kuaiji
3k_main_campaign_group_member_governor_independence_trigger_langye_separatists	owner	3k_main_faction_langye_separatists
3k_main_campaign_group_member_governor_independence_trigger_langye	owner	3k_main_faction_langye
3k_main_campaign_group_member_governor_independence_trigger_liaodong_separatists	owner	3k_dlc06_faction_liaodong_separatists
3k_main_campaign_group_member_governor_independence_trigger_liaodong	owner	3k_dlc06_faction_liaodong
3k_main_campaign_group_member_governor_independence_trigger_lingling_separatists	owner	3k_main_faction_lingling_separatists
3k_main_campaign_group_member_governor_independence_trigger_lingling	owner	3k_main_faction_lingling
3k_main_campaign_group_member_governor_independence_trigger_liu_bei_separatists	owner	3k_main_faction_liu_bei_separatists
3k_main_campaign_group_member_governor_independence_trigger_liu_bei	owner	3k_main_faction_liu_bei
3k_main_campaign_group_member_governor_independence_trigger_liu_biao_separatists	owner	3k_main_faction_liu_biao_separatists
3k_main_campaign_group_member_governor_independence_trigger_liu_biao	owner	3k_main_faction_liu_biao
3k_main_campaign_group_member_governor_independence_trigger_liu_dai_separatists	owner	3k_main_faction_liu_dai_separatists
3k_main_campaign_group_member_governor_independence_trigger_liu_dai	owner	3k_main_faction_liu_dai
3k_main_campaign_group_member_governor_independence_trigger_liu_yan_separatists	owner	3k_main_faction_liu_yan_separatists
3k_main_campaign_group_member_governor_independence_trigger_liu_yan	owner	3k_main_faction_liu_yan
3k_main_campaign_group_member_governor_independence_trigger_liu_yao_separatists	owner	3k_main_faction_liu_yao_separatists
3k_main_campaign_group_member_governor_independence_trigger_liu_yao	owner	3k_main_faction_liu_yao
3k_main_campaign_group_member_governor_independence_trigger_liu_yu_separatists	owner	3k_main_faction_liu_yu_separatists
3k_main_campaign_group_member_governor_independence_trigger_liu_yu	owner	3k_main_faction_liu_yu
3k_main_campaign_group_member_governor_independence_trigger_lu_bu	owner	3k_main_faction_lu_bu
3k_main_campaign_group_member_governor_independence_trigger_lujiang_separatists	owner	3k_main_faction_lujiang_separatists
3k_main_campaign_group_member_governor_independence_trigger_lujiang	owner	3k_main_faction_lujiang
3k_main_campaign_group_member_governor_independence_trigger_luling_separatists	owner	3k_main_faction_luling_separatists
3k_main_campaign_group_member_governor_independence_trigger_luling	owner	3k_main_faction_luling
3k_main_campaign_group_member_governor_independence_trigger_luoyang_separatists	owner	3k_main_faction_luoyang_separatists
3k_main_campaign_group_member_governor_independence_trigger_luoyang	owner	3k_main_faction_luoyang
3k_main_campaign_group_member_governor_independence_trigger_ma_teng_separatists	owner	3k_main_faction_ma_teng_separatists
3k_main_campaign_group_member_governor_independence_trigger_ma_teng	owner	3k_main_faction_ma_teng
3k_main_campaign_group_member_governor_independence_trigger_nanhai_separatists	owner	3k_main_faction_nanhai_separatists
3k_main_campaign_group_member_governor_independence_trigger_nanhai	owner	3k_main_faction_nanhai
3k_main_campaign_group_member_governor_independence_trigger_nanyang_separatists	owner	3k_main_faction_nanyang_separatists
3k_main_campaign_group_member_governor_independence_trigger_nanyang	owner	3k_main_faction_nanyang
3k_main_campaign_group_member_governor_independence_trigger_penchang_separatists	owner	3k_main_faction_penchang_separatists
3k_main_campaign_group_member_governor_independence_trigger_penchang	owner	3k_main_faction_penchang
3k_main_campaign_group_member_governor_independence_trigger_pingyuan_separatists	owner	3k_main_faction_pingyuan_separatists
3k_main_campaign_group_member_governor_independence_trigger_pingyuan	owner	3k_main_faction_pingyuan
3k_main_campaign_group_member_governor_independence_trigger_poyang_separatists	owner	3k_main_faction_poyang_separatists
3k_main_campaign_group_member_governor_independence_trigger_poyang	owner	3k_main_faction_poyang
3k_main_campaign_group_member_governor_independence_trigger_rebels	owner	3k_main_faction_rebels
3k_main_campaign_group_member_governor_independence_trigger_runan_separatists	owner	3k_main_faction_runan_separatists
3k_main_campaign_group_member_governor_independence_trigger_runan	owner	3k_main_faction_runan
3k_main_campaign_group_member_governor_independence_trigger_shangdang_separatists	owner	3k_main_faction_shangdang_separatists
3k_main_campaign_group_member_governor_independence_trigger_shangdang	owner	3k_main_faction_shangdang
3k_main_campaign_group_member_governor_independence_trigger_shangyong_separatists	owner	3k_main_faction_shangyong_separatists
3k_main_campaign_group_member_governor_independence_trigger_shangyong	owner	3k_main_faction_shangyong
3k_main_campaign_group_member_governor_independence_trigger_sheng_xian_separatists	owner	3k_dlc05_faction_sheng_xian_separatists
3k_main_campaign_group_member_governor_independence_trigger_sheng_xian	owner	3k_dlc05_faction_sheng_xian
3k_main_campaign_group_member_governor_independence_trigger_shi_separatists	owner	3k_main_faction_shi_separatists
3k_main_campaign_group_member_governor_independence_trigger_shi_xie	owner	3k_main_faction_shi_xie
3k_main_campaign_group_member_governor_independence_trigger_shoufang_separatists	owner	3k_main_faction_shoufang_separatists
3k_main_campaign_group_member_governor_independence_trigger_shoufang	owner	3k_main_faction_shoufang
3k_main_campaign_group_member_governor_independence_trigger_sun_jian	owner	3k_main_faction_sun_jian
3k_main_campaign_group_member_governor_independence_trigger_sun_separatists	owner	3k_main_faction_sun_separatists
3k_main_campaign_group_member_governor_independence_trigger_taishan_separatists	owner	3k_main_faction_taishan_separatists
3k_main_campaign_group_member_governor_independence_trigger_taishan	owner	3k_main_faction_taishan
3k_main_campaign_group_member_governor_independence_trigger_taiyuan_separatists	owner	3k_main_faction_taiyuan_separatists
3k_main_campaign_group_member_governor_independence_trigger_taiyuan	owner	3k_main_faction_taiyuan
3k_main_campaign_group_member_governor_independence_trigger_tao_qian_separatists	owner	3k_main_faction_tao_qian_separatists
3k_main_campaign_group_member_governor_independence_trigger_tao_qian	owner	3k_main_faction_tao_qian
3k_main_campaign_group_member_governor_independence_trigger_tong'an_separatists	owner	3k_main_faction_tong'an_separatists
3k_main_campaign_group_member_governor_independence_trigger_tong'an	owner	3k_main_faction_tong'an
3k_main_campaign_group_member_governor_independence_trigger_wang_kuang_separatists	owner	3k_main_faction_wang_kuang_separatists
3k_main_campaign_group_member_governor_independence_trigger_wang_kuang	owner	3k_main_faction_wang_kuang
3k_main_campaign_group_member_governor_independence_trigger_wang_lang_separatists	owner	3k_main_faction_wang_lang_separatists
3k_main_campaign_group_member_governor_independence_trigger_wang_lang	owner	3k_main_faction_wang_lang
3k_main_campaign_group_member_governor_independence_trigger_weijun_separatists	owner	3k_main_faction_weijun_separatists
3k_main_campaign_group_member_governor_independence_trigger_weijun	owner	3k_main_faction_weijun
3k_main_campaign_group_member_governor_independence_trigger_wudu_separatists	owner	3k_main_faction_wudu_separatists
3k_main_campaign_group_member_governor_independence_trigger_wudu	owner	3k_main_faction_wudu
3k_main_campaign_group_member_governor_independence_trigger_wuling_separatists	owner	3k_main_faction_wuling_separatists
3k_main_campaign_group_member_governor_independence_trigger_wuling	owner	3k_main_faction_wuling
3k_main_campaign_group_member_governor_independence_trigger_wuwei_separatists	owner	3k_main_faction_wuwei_separatists
3k_main_campaign_group_member_governor_independence_trigger_wuwei	owner	3k_main_faction_wuwei
3k_main_campaign_group_member_governor_independence_trigger_xiangyang_separatists	owner	3k_main_faction_xiangyang_separatists
3k_main_campaign_group_member_governor_independence_trigger_xiangyang	owner	3k_main_faction_xiangyang
3k_main_campaign_group_member_governor_independence_trigger_xiapi_separatists	owner	3k_dlc06_faction_xiapi_separatists
3k_main_campaign_group_member_governor_independence_trigger_xiapi	owner	3k_dlc06_faction_xiapi
3k_main_campaign_group_member_governor_independence_trigger_xihe_separatists	owner	3k_main_faction_xihe_separatists
3k_main_campaign_group_member_governor_independence_trigger_xihe	owner	3k_main_faction_xihe
3k_main_campaign_group_member_governor_independence_trigger_xindu_separatists	owner	3k_main_faction_xindu_separatists
3k_main_campaign_group_member_governor_independence_trigger_xindu	owner	3k_main_faction_xindu
3k_main_campaign_group_member_governor_independence_trigger_yangzhou_separatists	owner	3k_main_faction_yangzhou_separatists
3k_main_campaign_group_member_governor_independence_trigger_yangzhou	owner	3k_main_faction_yangzhou
3k_main_campaign_group_member_governor_independence_trigger_yanmen_separatists	owner	3k_main_faction_yanmen_separatists
3k_main_campaign_group_member_governor_independence_trigger_yanmen	owner	3k_main_faction_yanmen
3k_main_campaign_group_member_governor_independence_trigger_ye_separatists	owner	3k_main_faction_ye_separatists
3k_main_campaign_group_member_governor_independence_trigger_ye	owner	3k_main_faction_ye
3k_main_campaign_group_member_governor_independence_trigger_yingchuan_separatists	owner	3k_main_faction_yingchuan_separatists
3k_main_campaign_group_member_governor_independence_trigger_yingchuan	owner	3k_main_faction_yingchuan
3k_main_campaign_group_member_governor_independence_trigger_yizhou_separatists	owner	3k_main_faction_yizhou_separatists
3k_main_campaign_group_member_governor_independence_trigger_yizhou	owner	3k_main_faction_yizhou
3k_main_campaign_group_member_governor_independence_trigger_youbeiping_separatists	owner	3k_main_faction_youbeiping_separatists
3k_main_campaign_group_member_governor_independence_trigger_youbeiping	owner	3k_main_faction_youbeiping
3k_main_campaign_group_member_governor_independence_trigger_youzhou_separatists	owner	3k_main_faction_youzhou_separatists
3k_main_campaign_group_member_governor_independence_trigger_youzhou	owner	3k_main_faction_youzhou
3k_main_campaign_group_member_governor_independence_trigger_yu_separatists	owner	3k_main_faction_yu_separatists
3k_main_campaign_group_member_governor_independence_trigger_yuan_separatists	owner	3k_main_faction_yuan_separatists
3k_main_campaign_group_member_governor_independence_trigger_yuan_shao	owner	3k_main_faction_yuan_shao
3k_main_campaign_group_member_governor_independence_trigger_yuan_shu_separatists	owner	3k_main_faction_yuan_shu_separatists
3k_main_campaign_group_member_governor_independence_trigger_yuan_shu	owner	3k_main_faction_yuan_shu
3k_main_campaign_group_member_governor_independence_trigger_yulin_separatists	owner	3k_main_faction_yulin_separatists
3k_main_campaign_group_member_governor_independence_trigger_yulin	owner	3k_main_faction_yulin
3k_main_campaign_group_member_governor_independence_trigger_yu	owner	3k_main_faction_yu
3k_main_campaign_group_member_governor_independence_trigger_yuzhang_separatists	owner	3k_main_faction_yuzhang_separatists
3k_main_campaign_group_member_governor_independence_trigger_yuzhang	owner	3k_main_faction_yuzhang
3k_main_campaign_group_member_governor_independence_trigger_zangke_separatists	owner	3k_main_faction_zangke_separatists
3k_main_campaign_group_member_governor_independence_trigger_zangke	owner	3k_main_faction_zangke
3k_main_campaign_group_member_governor_independence_trigger_zhai_rong_separatists	owner	3k_main_faction_zhai_rong_separatists
3k_main_campaign_group_member_governor_independence_trigger_zhai_rong	owner	3k_main_faction_zhai_rong
3k_main_campaign_group_member_governor_independence_trigger_zhang_chao_separatists	owner	3k_main_faction_zhang_chao_separatists
3k_main_campaign_group_member_governor_independence_trigger_zhang_chao	owner	3k_main_faction_zhang_chao
3k_main_campaign_group_member_governor_independence_trigger_zhang_lu	owner	3k_main_faction_zhang_lu
3k_main_campaign_group_member_governor_independence_trigger_zhang_separatists	owner	3k_main_faction_zhang_separatists
3k_main_campaign_group_member_governor_independence_trigger_zhang_yan_separatists	owner	3k_main_faction_zhang_yan_separatists
3k_main_campaign_group_member_governor_independence_trigger_zhang_yang_separatists	owner	3k_main_faction_zhang_yang_separatists
3k_main_campaign_group_member_governor_independence_trigger_zhang_yang	owner	3k_main_faction_zhang_yang
3k_main_campaign_group_member_governor_independence_trigger_zhang_yan	owner	3k_main_faction_zhang_yan
3k_main_campaign_group_member_governor_independence_trigger_zhongshan_separatists	owner	3k_main_faction_zhongshan_separatists
3k_main_campaign_group_member_governor_independence_trigger_zhongshan	owner	3k_main_faction_zhongshan
3k_main_campaign_group_member_han_empire_faction	owner	3k_main_faction_han_empire
3k_main_campaign_group_member_loyalty_effect_liu_bei_unity_1	owner	3k_main_faction_liu_bei
3k_main_campaign_group_member_loyalty_effect_liu_bei_unity_2	owner	3k_main_faction_liu_bei
3k_main_campaign_group_member_loyalty_effect_liu_bei_unity_3	owner	3k_main_faction_liu_bei
3k_main_campaign_group_member_loyalty_effect_liu_bei_unity_4	owner	3k_main_faction_liu_bei
