3k_main_effect_province_public_order_from_characters_minister	text	tooltip
effects_description_3k_dlc05_dummy_effect_bandit_network_yi_baxi	[[i]]Ownership of {{tr:map_regions}} within Baxi will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_dlc06_dummy_effect_shi_xie_court_screen_family_splendour_info	Placing family members into court positions will generate Splendour.	FALSE
effects_description_ep_effect_faction_resource_sima_jiong_control_gain_buildings	[[b]]%+n[[/b]] control	FALSE
effects_description_3k_dlc04_effect_dummy_faction_resource_liu_hong_dynasty_influence	This represents the level of [[b]]influence[[/b]] of the imperial [[b]]dynasty[[/b]] within your court; characters that support your dynasty seek to centralise power within the empire.	FALSE
effects_value_format_3k_main_effect_province_building_construction_cost_mod_military		FALSE
effects_value_format_3k_main_effect_force_military_supplies_invading_enemies		FALSE
effects_description_3k_dlc06_ability_power_of_love	Ability: Power of Love	FALSE
effects_description_3k_main_dummy_effect_liu_bei_assignments	[[b]]%+n[[/b]] satisfaction\\n[[col:scope_description]](duration: 5 years)[[/col]]	FALSE
effects_value_format_3k_dummy_effect_building_artisan_state		FALSE
effects_description_ep_effect_faction_resource_sima_lun_subterfuge_gain	[[b]]%+n[[/b]] subterfuge	FALSE
effects_description_3k_dlc04_frontend_description_specialisation_zhang_liang_4	"[[b]]{{tr:dlc04_term_Fervour}}[[/b]] will decrease over time, causing penalties at lower levels."	FALSE
effects_description_3k_dlc06_effect_bandit_network_cost_reduction_you_outer_east	[HIDDEN] %+n cost of establishing connections with the Wuhuan of Liaodong	FALSE
effects_description_3k_dlc04_frontend_description_specialisation_empress_he_2	"[[b]]Annexing[[/b]] factions will absorb their lands into your own faction, but requires significant [[b]]political influence[[/b]]. It will also require significant support for your [[b]]dynasty[[/b]] within the [[b]]imperial court[[/b]].\\n\\n[[b]]Releasing[[/b]] characters may assist you in restoring the economy to a functional state."	FALSE
effects_description_3k_dlc04_effect_unit_stats_morale_abs_wood_units	[[b]]%+n[[/b]] morale for spear infantry	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_you_bohai	[HIDDEN] %+n cost of establishing connections with the Chivalrous Long-Spears	FALSE
effects_value_format_ep_effect_alternate_campaign_garrison_setup_1		FALSE
effects_description_3k_main_effect_force_military_supplies_from_characters	[[b]]%+n[[/b]] {{tr:military_supplies}}	FALSE
effects_value_format_ep_dummy_effect_building_government_judiciary_sima_lun		FALSE
effects_value_format_3k_main_effect_character_stat_mod_melee_defence_hidden		FALSE
effects_value_format_ep_dummy_effect_faction_resource_null_gdp		FALSE
effects_value_format_3k_main_effect_province_population_attraction_from_migration		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_jing_jingzhou	[HIDDEN] %+n cost of establishing connections with the [Jiangling Bandits]	FALSE
effects_description_3k_dummy_effect_assignment_unlock_water_find_filial_and_incorrupt	Unlocks assignment: Reward the Filial & Incorrupt	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_you_outer_north		FALSE
effects_description_3k_dlc04_faction_resource_liu_biao_governance_gain_buildings	%+n governance	FALSE
effects_value_format_3k_ytr_dummy_effect_unit_availability_healer		FALSE
effects_description_3k_main_effect_land_supply_dummy	This force is being resupplied depending on local [[b]]reserves[[/b]]	FALSE
effects_value_format_3k_main_effect_craftsmen_armour_elite		FALSE
effects_description_3k_main_effect_characters_satisfaction_bonus_faction_dong_zhuo	[[b]]%+n[[/b]] satisfaction	FALSE
effects_description_3k_main_ancillary_stalk	Enables: Stalk	FALSE
effects_description_3k_dlc05_effect_bandit_network_category_cost_reduction_cults	[[b]]%+n%[[/b]] cost of establishing Faith & Folly connections	FALSE
effects_description_3k_main_effect_dummy_relationships_positive_03	"The presence of a sworn sibling will grant a defensive bonus in battle. If they fall in battle, their loss will be strongly felt!"	FALSE
effects_value_format_3k_dlc06_effect_bandit_network_cost_reduction_jiaozhi_jiuzhen		FALSE
effects_value_format_3k_main_effect_force_all_campaign_post_battle_loot_income		FALSE
effects_value_format_3k_main_effect_forces_attrition_regionless_immunity		FALSE
effects_value_format_3k_dummy_effect_court_position_chancellor_dong_zhuo		FALSE
effects_description_ep_dummy_effect_character_experience_bonus	[[b]]%+n%[[/b]] character experience	FALSE
effects_value_format_3k_main_effect_unit_stats_unit_xp_mod_wood_units		FALSE
effects_description_3k_dummy_effect_court_position_tutor	Unlocks court position: Tutor	FALSE
effects_description_3k_dlc05_frontend_description_specialisation_sun_ce_4	"The characters in Sun Ce's court are what defines his faction bonuses. The effects of Sun Ce ministerial position depend on the rank of the character in each position. Low-ranking characters apply a weak effect, high-ranking characters apply a strong effect. However, Sun Ce does not get faction-wide bonuses for increasing his faction rank; he only gets more ministerial positions per rank."	FALSE
effects_description_3k_ytr_effect_province_building_construction_cost_mod_yellow_turban_housing	[[b]]%+n%[[/b]] construction cost (peasant housing and labourer housing)	FALSE
effects_description_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_general_hidden	[HIDDEN] [[b]]%+n[[/b]] cover cost for enemy spies who are generals	FALSE
effects_description_dummy_night_battle_own_no_reinforcements	Your army will not receive reinforcements!	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_jing_jiangxia		FALSE
effects_value_format_3k_dlc06_gore		FALSE
effects_value_format_3k_main_effect_pooled_resource_disabled_by_trechery_cao_cao		FALSE
effects_value_format_3k_main_effect_pooled_resource_trade_monopoly_decay		FALSE
effects_description_3k_main_effect_building_road	[HIDDEN] Drives the road levels between settlements	FALSE
effects_value_format_3k_main_ancillary_shield_wall_formation		FALSE
effects_description_3k_main_effect_diplomacy_trade_agreement_capacity	[[b]]%+n[[/b]] available trade agreements	FALSE
effects_description_3k_main_effect_craftsmen_armour_elite	"This craftsman can produce exceptional armour, with a chance of producing unique armour"	FALSE
effects_description_3k_main_effect_character_stat_mod_armour	[[b]]%+n%[[/b]] armour	FALSE
effects_value_format_3k_main_skill_imperious_presence		FALSE
effects_value_format_3k_main_effect_land_supply_dummy		FALSE
effects_description_3k_main_skill_blade_breaker	Ability: Blade Breaker	FALSE
effects_value_format_3k_dummy_effect_assignment_unlock_fire_conscription_campaign		FALSE
effects_description_3k_dummy_effect_ceo_subcategory_weapon_spear_two_handed	Weapon: Polearms	FALSE
effects_value_format_3k_main_dummy_effect_faction_resources_liu_bei		FALSE
effects_description_3k_main_dummy_effect_faction_unique_zheng_jiang_infamy_reward	[[b]]Infamy[[/b]] is this faction's unique resource.	FALSE
effects_value_format_3k_main_effect_province_public_order_base		FALSE
effects_description_3k_main_effect_unit_rank_new_recruits_infantry_spear	[[b]]%+n[[/b]] starting rank for polearm and spear infantry recruits	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yi_fuling		FALSE
effects_value_format_3k_main_effect_trigger_superstition_events_dummy		FALSE
effects_value_format_3k_dlc06_dummy_shi_xie_non_family_satisfaction		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_qing_taishan	[HIDDEN] %+n cost of establishing connections with the Warband of Woniu Mountain	FALSE
effects_value_format_3k_main_effect_economy_gdp_abs_silk		FALSE
effects_description_3k_main_effect_pooled_resource_satisfaction_from_loyalty	%+n total satisfaction	FALSE
effects_description_3k_main_effect_force_military_supplies_from_faction	[[b]]%+n[[/b]] {{tr:military_supplies}}	FALSE
effects_description_3k_main_effect_unit_stats_morale_enemy_forces_when_self_attacking	[[b]]%+n[[/b]] morale for defending enemy forces	FALSE
effects_description_3k_dlc05_dummy_effect_pooled_resource_mercenary_activity_decay_rate	[[b]]%+n[[/b]] Fame & Fortune	FALSE
effects_value_format_3k_main_effect_province_food_mod_fishing		FALSE
effects_value_format_3k_dlc05_effect_unit_cap_wood_ji_infantry		FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_yi_hanzhong	[[i]]Ownership of {{tr:map_regions}} within Hanzhong will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_main_effect_province_building_construction_time_mod_city_level	[[b]]%+n[[/b]] construction time (settlement administration)	FALSE
effects_value_format_3k_dlc05_frontend_description_specialisation_sun_ce_3		FALSE
effects_description_3k_main_effect_enemy_force_campaign_movement_range	[[b]]%+n%[[/b]] enemy campaign movement range	FALSE
effects_description_3k_main_dummy_effect_faction_unique_yuan_shu_legitimacy	"Can be increased by unique [[b]]support legitimacy[[/b]] deal in diplomacy, and all vassals automatically provide legitimacy"	FALSE
effects_value_format_3k_dummy_effect_court_position_prime_minister		FALSE
effects_value_format_3k_ytr_ability_knowledge_of_the_spirit		FALSE
effects_description_3k_dummy_effect_city_high_tier_bandits	Your faction struggles to maintain a city of this size! Downgrade it to restore order.	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_qing_beihai	[HIDDEN] %+n cost of establishing connections with the Reavers of Qing	FALSE
effects_description_3k_dlc06_effect_bandit_network_cost_reduction_jiaozhi_jiuzhen	[HIDDEN] %+n cost of establishing connections with the	FALSE
effects_value_format_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_idle_dragon		FALSE
effects_value_format_ep_dummy_effect_fist_alignment_gain		FALSE
effects_description_3k_main_effect_unit_stats_charge_bonus_modifier_all	[[b]]%+n%[[/b]] charge bonus for all units	FALSE
effects_description_3k_main_effect_province_supply_stockpile_abs_increase_from_assignment	[[b]]%+n[[/b]] reserves	FALSE
effects_description_3k_main_effect_province_public_order_global_building	[[b]]%+n[[/b]] {{tr:public_order}}	FALSE
effects_value_format_ep_dummy_effect_assignment_unlock_sima_yue_military		FALSE
effects_value_format_3k_main_effect_faction_support_gain		FALSE
effects_value_format_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_family_member_hidden		FALSE
effects_description_3k_main_effect_force_army_reload	[[b]]%+n%[[/b]] ranged firing rate	FALSE
effects_value_format_3k_main_dummy_effect_faction_unique_yuan_shao_unify_state		FALSE
effects_description_3k_main_ancillary_pike_wall_formation	Enables formation: Pike Wall	FALSE
effects_description_3k_main_skill_smouldering_fury	Ability: Smouldering Fury	FALSE
effects_description_3k_dlc07_effect_scheme_council_mission_unlock	placeholder	FALSE
effects_value_format_3k_main_effect_progression_effect_governors		FALSE
effects_value_format_3k_dlc05_skill_into_the_breach		FALSE
effects_value_format_3k_main_frontend_description_specialisation_ma_teng_1		FALSE
effects_value_format_3k_main_effect_province_food_mod_fishing_when_raiding_han		FALSE
effects_value_format_ep_frontend_description_specialisation_prince_of_runan_1		FALSE
effects_value_format_3k_main_effect_unit_rank_new_recruits_infantry_polearm		FALSE
effects_description_3k_dlc05_effect_unit_cap_water_black_mountain_hunters	Black Mountain Hunters available for recruitment: %+n	FALSE
effects_value_format_3k_ytr_ability_one_with_heaven		FALSE
effects_description_3k_main_effect_characters_satisfaction_relationships_with_faction_leader	[[b]]%+n[[/b]] satisfaction	FALSE
effects_value_format_3k_main_dummy_effect_character_action_salary		FALSE
effects_description_3k_dlc06_effect_unit_stats_ranged_damage_nanman	[[b]]%+n%[[/b]] ranged damage for Nanman units	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_research_points		FALSE
effects_description_3k_main_effect_ai_hint_minister	[HIDDEN]	FALSE
effects_value_format_3k_main_effect_force_army_campaign_recruitment_cost_ranged		FALSE
effects_value_format_3k_dlc06_effect_unit_cap_metal_tiger_warriors		FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_bing_yanmen		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yi_jianning	[HIDDEN] %+n cost of establishing connections with the Artificers of Dianchi	FALSE
effects_value_format_3k_dlc05_effect_unit_cap_water_qiang_hunters		FALSE
effects_value_format_3k_main_effect_unit_stats_equipment		FALSE
effects_description_3k_main_dummy_effect_character_action_seek_spouse	Seek a spouse amongst filial candidates	FALSE
effects_value_format_3k_main_skill_inward_focus		FALSE
effects_value_format_3k_dlc05_dummy_share_expertise_to_character		FALSE
effects_value_format_3k_main_effect_economy_gdp_mod_peasantry_from_population		FALSE
effects_value_format_3k_main_dummy_effect_faction_resources_cao_cao_proxy_wars		FALSE
effects_value_format_3k_dlc05_skill_mending		FALSE
effects_description_3k_main_effect_settlement_siege_allow_siege_towers	Allow siege towers to be used on this settlement	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yi_jianning		FALSE
effects_description_3k_main_effect_character_job_satisfaction_ignored	No desire for higher offices	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_yi_zangke		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_liang_jincheng	[HIDDEN] %+n cost of establishing connections with the Hunters of Liang	FALSE
effects_description_3k_main_skill_ammo	[[b]]%+n%[[/b]] ammunition	FALSE
effects_description_3k_main_effect_province_building_conversion_time_hidden	[[b]]%+n[[/b]] building conversion time	FALSE
effects_description_3k_dummy_effect_assignment_unlock_stockpiles_fire_military_requisition	Unlocks assignment: Military Requisition	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_yang_luling	[[i]]Ownership of {{tr:map_regions}} within Luling will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_dlc06_effect_dummy_technologies_political_a	"[[col:scope_description]]This reform line will give you access to vassals, coalitions and alliances[[/col]]"	FALSE
effects_value_format_3k_dlc05_skill_poison_volley		FALSE
effects_description_3k_dlc05_frontend_description_specialisation_lu_bu	Defeating the [[b]]Greatest Warriors[[/b]] of the Three Kingdoms period will grant Lü Bu with a unique bonus or ability for each warrior defeated.	FALSE
effects_description_3k_dlc06_effect_characters_satisfaction_penalty_shi_xie	[[b]]%+n[[/b]] satisfaction for non-family members.	FALSE
